"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T9BW3RW6","journalArticle","2011","Almomani, M.H.; Rahman, R.A.","The effect of increment in simulation samples on a combined selection procedure","World Academy of Science, Engineering and Technology","","2010-376X","","","Statistical selection procedures are used to select the best simulated system from a finite set of alternatives. In this paper, we present a procedure that can be used to select the best system when the number of alternatives is large. The proposed procedure consists a combination between Ranking and Selection, and Ordinal Optimization procedures. In order to improve the performance of Ordinal Optimization, Optimal Computing Budget Allocation technique is used to determine the best simulation lengths for all simulation systems and to reduce the total computation time. We also argue the effect of increment in simulation samples for the combined procedure. The results of numerical illustration show clearly the effect of increment in simulation samples on the proposed combination of selection procedure.","2011","2016-04-04 17:51:10","2016-04-05 13:34:16","","686-690","","","74","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/6IWU7F4S/display.html; /home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/SSCCMF5C/display.html","","","Indifference-zone; Optimal computing budget allocation; Ordinal optimization; Ranking and selection; Subset selection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TD2IUUA2","journalArticle","2014","Witheephanich, K.; Escaño, J. M.; Peña, D. Muñoz de la; Hayes, M. J.","A Min-Max Model Predictive Control Approach to Robust Power Management in Ambulatory Wireless Sensor Networks","IEEE Systems Journal","","1932-8184","10.1109/JSYST.2013.2271388","","This paper addresses the problem of transmission power control within a network of resource-constrained wireless sensors that operate within a particular ambient healthcare environment. Sensor data transmitted to a remote base station within the network arrive subject to node location, orientation, and movement. Power is optimally allocated to all channels using a novel resource efficient algorithm. The proposed algorithm is based on a computationally efficient min-max model predictive controller that uses an uncertain linear state-space model of the tracking error that is estimated via local received signal strength feedback. An explicit solution for the power controller is computed offline using a multiparametric quadratic solver. It is shown that the proposed design leads to a robust control law that can be implemented quite readily on a commercial sensor node platform where computational and memory resources are extremely limited. The design is validated using a fully IEEE 802.15.4 compliant testbed using Tmote Sky sensor nodes mounted on fully autonomous MIABOT Pro miniature mobile robots. A repeatable representative selection of scaled ambulatory scenarios is presented that is quite typical of the data that will be generated in this space. The experimental results illustrate that the algorithm performs optimal power assignments, thereby ensuring a balance between energy consumption and a particular outage-based quality of service requirement while robustly compensating for disturbance uncertainties such as channel fading, interference, quantization error, noise, and nonlinear effects.","2014-12","2016-04-04 11:15:54","2016-04-05 13:33:24","","1060-1073","","4","8","","","","","","","","","","","","","","","","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/3WIPU56F/display.html","","ambient healthcare environment; ambulatory wireless sensor networks; Ambulatory wireless sensor networks (WSNs); channel fading; commercial sensor node platform; disturbance uncertainties; energy consumption; fading channels; fully autonomous MIABOT Pro miniature mobile robots; IEEE 802.15.4; IEEE 802.15.4 compliant testbed; IEEE 802.15 Standards; IEEE standards; minimax techniques; min-max model predictive control approach; min-max model predictive controller; min???max model predictive control (MPC); min–max model predictive control (MPC); min-max model predictive control (MPC); multiparametric programming; multiparametric quadratic solver; node location; node movement; node orientation; nonlinear effects; optimal power assignments; outage-based quality of service; piecewise-affine function; power control; power controller; power system management; predictive control; quality of service; quantization error; received signal strength indicator (RSSI)-based power control; repeatable representative selection; resource-constrained wireless sensor; resource-constrained wireless sensors; resource efficient algorithm; robust control; robust control law; Robustness; robust power management; scaled ambulatory scenarios; sensor data; Sensors; telecommunication channels; telecommunication control; Tmote Sky sensor nodes; tracking error; uncertain linear state-space model; Wireless communication; wireless sensor networks","Ambulatory wireless sensor networks (WSNs); IEEE 802.15.4; min-max model predictive control (MPC); multiparametric programming; piecewise-affine function; received signal strength indicator (RSSI)-based power control; resource-constrained wireless sensor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFP6CN3D","journalArticle","2002","Gieseg, M.A.; Cody, T.; Man, M.Z.; Madore, S.J.; Rubin, M.A.; Kaldjian, E.P.","Expression profiling of human renal carcinomas with functional taxonomic analysis","BMC Bioinformatics","","1471-2105","10.1186/1471-2105-3-26","","Background: Molecular characterization has contributed to the understanding of the inception, progression, treatment and prognosis of cancer. Nucleic acid array-based technologies extend molecular characterization of tumors to thousands of gene products. To effectively discriminate between tumor sub-types, reliable laboratory techniques and analytic methods are required. Results: We derived mRNA expression profiles from 21 human tissue samples (eight normal kidneys and 13 kidney tumors) and two pooled samples using the Affymetrix GeneChip platform. A panel of ten clustering algorithms combined with four data pre-processing methods identified a consensus cluster dendrogram in 18 of 40 analyses and of these 16 used a logarithmic transformation. Within the consensus dendrogram the expression profiles of the samples grouped according to tissue type; clear cell and chromophobe carcinomas displayed distinctly different gene expression patterns. By using a rigorous statistical selection based method we identified 355 genes that showed significant (p < 0.001) gene expression changes in clear cell renal carcinomas compared to normal kidney. These genes were classified with a tool to conceptualize expression patterns called ""Functional Taxonomy"". Each tumor type had a distinct ""signature,"" with a high number of genes in the categories of Metabolism, Signal Transduction, and Cellular and Matrix Organization and Adhesion. Conclusions: Affymetrix GeneChip profiling differentiated clear cell and chromophobe carcinomas from one another and from normal kidney cortex. Clustering methods that used logarithmic transformation of data sets produced dendrograms consistent with the sample biology. Functional taxonomy provided a practical approach to the interpretation of gene expression data. © 2002 Gieseg et al; licensee BioMed Central Ltd.","2002","2016-04-04 17:51:10","2016-04-04 17:51:10","","","","","3","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/PJ9JRZCF/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZ2C9C4J","journalArticle","1974","Miller, R.H.; Hennessey, G.","Infrared coatings for 2-15 μm","Proceedings of SPIE - The International Society for Optical Engineering","","0277-786X","10.1117/12.954109","","This paper addresses the following aspects of 2–15 μm infrared coating technology: Theoretical design and analysis, properties of film and substrate materials, spectrophotometric measurement techniques, and examples of principle coating designs. Theoretical investigations are carried out using a self-optimizing multilayer thin film design program as well as classical Herpin design techniques. Optimization examples are given to illustrate the results. It is shown how the computer can be used to predict the degree of difficulty in manufacturing some types of infrared coating designs. Examples are given showing how the performance of bandpass filter designs is influenced by the f-number of the incident light beam and absorption in the film layers. Our principle instrument for infrared measurements is the Perkin-Elmer 180 Spectrophotometer, and we outline the techniques used for low temperature measurements, specular reflectance measurements, polarization measurements, and ATR measurements of our evaporated coatings. Finally, a representative selection of coatings spanning the 2-15 μm range is presented and discussed, including narrow and broadband anti-reflection coatings, bandpass filters, short and long wave pass filters, laser reflectors, and black mirrors. © 1974, SPIE.","1974","2016-04-04 17:48:05","2016-04-04 17:48:05","","119-141","","","50","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/MDF7RBNA/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAZIN5SW","conferencePaper","2008","Chen, G.; Wilson, C.","Use of self-organizing maps for texture feature selection in content-based image retrieval","","978-1-4244-1821-3","","10.1109/IJCNN.2008.4633882","","The ""Semantic Gap"" observed in content-based image retrieval (CBIR) has become a highly active research topic in last twenty years, and it is widely accepted that domain specification is one of the most effective methods of addressing this problem. However, along with the challenge of making a CBIR system specific to a particular domain comes the challenge of making those features object dependent. Independent Component Analysis (ICA) is a powerful tool for detecting underlying texture features in images. However, features detected in this way often contain groups of features which are essentially shifted or rotated versions of each other. Thus, a method of dimensionality reduction that takes this self-similarity into account is required. In this paper, we proposed a Self-Organizing Map (SOM) based clustering method to reduce the dimensionality of feature space. This method comprises two phases: clustering as well as representative selection. The result of the implementation confirms this method offers effective CBIR dimensionality reduction when using the ICA method of texture feature extraction. © 2008 IEEE.","2008","2016-04-04 17:48:05","2016-04-04 17:48:05","","765-770","","","","","","","","","","","","","English","","","Scopus","","Scopus","","DOI: 10.1109/IJCNN.2008.4633882","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/TMZ9AQET/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Joint Conference on Neural Networks","","","","","","","","","","","","","","",""
"UC8DMKMB","journalArticle","2005","Nemeth, K.A.; Singh, A.V.; Knudsen, T.B.","Searching for biomarkers of developmental toxicity with microarrays: Normal eye morphogenesis in rodent embryos","Toxicology and Applied Pharmacology","","0041-008X","10.1016/j.taap.2004.12.013","","Gene expression arrays reveal the potential linkage of altered gene expression with specific adverse effects leading to disease phenotypes. But how closely do microarray data reflect early physiological or pharmacological measures that predict toxic event(s)? To explore this issue, we have undertaken experiments in early mouse embryos exposed to various teratogens during neurulation stages with the aim of correlating large-scale changes in gene expression across the critical period during exposure. This study reports some of the large-scale changes in gene expression that can be detected in the optic rudiment of the developing mouse and rat embryo across the window of development during which the eye is exceedingly sensitive to teratogen-induced micro-/anophthalmia. Microarray analysis was performed on RNA from the headfold or ocular region at the optic vesicle and optic cup stages when the ocular primordium is enriched for Pax-6, a master control gene for eye morphogenesis. Statistical selection of differentially regulated genes and various clustering techniques identified groups of genes in upward or downward trajectories in the normal optic primordium during early eye development in mouse and rat species. We identified 165 genes with significant differential expression during eye development, and a smaller subset of 58 genes that showed a tight correlation between mouse-rat development. Significantly over-represented functional categories included fatty acid metabolism (up-regulated) and glycolysis (down-regulated). From studies such as these that benchmark large-scale gene expression during normal embryonic development, we may be able to identify the panel of biomarkers that best correlate with species differences and the risks for developmental toxicity. © 2005 Elsevier Inc. All rights reserved.","2005","2016-04-04 17:51:10","2016-04-04 17:51:10","","219-228","","2","206","","","Searching for biomarkers of developmental toxicity with microarrays","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/77NUHX3R/display.html","","","Developmental toxicity; Microarray; Normal eye","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V9AQQSZA","journalArticle","2006","Yang, Y.; Webb, G.; Cerquides, J.; Korb, K.; Boughton, J.; Ting, K.M.","To select or to weigh: A comparative study of model selection and model weighing for SPODE ensembles","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","0302-9743","","","An ensemble of Super-Parent-One-Dependence Estimators (SPODEs) offers a powerful yet simple alternative to naive Bayes classifiers, achieving significantly higher classification accuracy at a moderate cost in classification efficiency. Currently there exist two families of methodologies that ensemble candidate SPODEs for classification. One is to select only helpful SPODEs and uniformly average their probability estimates, a type of model selection. Another is to assign a weight to each SPODE and linearly combine their probability estimates, a methodology named model weighing. This paper presents a theoretical and empirical study comparing model selection and model weighing for ensembling SPODEs. The focus is on maximizing the ensemble's classification accuracy while minimizing its computational time. A number of representative selection and weighing schemes are studied, providing a comprehensive research on this topic and identifying effective schemes that provide alternative trades-off between speed and expected error. © Springer-Verlag Berlin Heidelberg 2006.","2006","2016-04-04 17:48:05","2016-04-04 17:48:05","","533-544","","","4212 LNAI","","","To select or to weigh","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/G6DECADI/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGDC6D2M","journalArticle","2014","Wang, L.; Wu, S.; Li, H.","Seed representatives selection for supervised clustering","ICIC Express Letters, Part B: Applications","","2185-2766","","","Supervised clustering aims to find a valuable subset of a labeled data set by optimizing a given objective function. Although a number of supervised clustering algorithms try to obtain the subset by stochastic searching, the result subsets are indefinite. In this paper an existing supervised clustering algorithm named SRIDHCR was analyzed. By filling a seed representative set with boundary samples, SBPS, a selection algorithm for seed representatives is proposed to initialize SRIDHCR. The experimental results on UCI datasets demonstrate our algorithm is able to find the definite solutions which are the same as or even better than those in literature. © 2014 ICIC International.","2014","2016-04-04 17:48:05","2016-04-04 17:48:05","","645-649","","3","5","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/APIFQNWJ/display.html","","","Seed representatives; Subset selection; Supervised clustering; Topology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VNF85RG8","journalArticle","2012","Schöllnberger, H.; Kaiser, J.C.; Jacob, P.; Walsh, L.","Dose-responses from multi-model inference for the non-cancer disease mortality of atomic bomb survivors","Radiation and Environmental Biophysics","","0301-634X","10.1007/s00411-012-0410-4","","The non-cancer mortality data for cerebrovascular disease (CVD) and cardiovascular diseases from Report 13 on the atomic bomb survivors published by the Radiation Effects Research Foundation were analysed to investigate the dose-response for the influence of radiation on these detrimental health effects. Various parametric and categorical models (such as linear-no-threshold (LNT) and a number of threshold and step models) were analysed with a statistical selection protocol that rated the model description of the data. Instead of applying the usual approach of identifying one preferred model for each data set, a set of plausible models was applied, and a sub-set of non-nested models was identified that all fitted the data about equally well. Subsequently, this sub-set of non-nested models was used to perform multi-model inference (MMI), an innovative method of mathematically combining different models to allow risk estimates to be based on several plausible dose-response models rather than just relying on a single model of choice. This procedure thereby produces more reliable risk estimates based on a more comprehensive appraisal of model uncertainties. For CVD, MMI yielded a weak dose-response (with a risk estimate of about one-third of the LNT model) below a step at 0.6 Gy and a stronger dose-response at higher doses. The calculated risk estimates are consistent with zero risk below this threshold-dose. For mortalities related to cardiovascular diseases, an LNT-type dose-response was found with risk estimates consistent with zero risk below 2.2 Gy based on 90% confidence intervals. The MMI approach described here resolves a dilemma in practical radiation protection when one is forced to select between models with profoundly different dose-responses for risk estimates. © The Author(s) 2012.","2012","2016-04-04 17:51:10","2016-04-04 17:51:10","","165-178","","2","51","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/DXK422R6/display.html","","","Cardiovascular diseases; Cerebrovascular disease; LNT; Radiation; Risk assessment; Threshold-dose","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W45MEH9N","conferencePaper","2013","Legato, P.; Mazza, R.M.","Addressing robust berth planning under uncertainty via simulation based optimization","","","","","","Decisions of allocating berth segments to incoming vessels, in maritime container terminals, has been extensively modeled in the scientific literature by resorting to formulations of mathematical programming with integer variables. Both vessel arrival times and processing times are usually considered as a deterministic input to the mathematical model despite of the uncertainty affecting berth decisions at the operational level, when several unpredictable events and operation delays occur and require to be managed. In this paper, we propose to apply the methodology of simulation based optimization to cope with uncertainty: a constructive algorithm is used to obtain a weekly plan at the tactical level; the allocation decisions are then adjusted at the operational level. Randomness in events and operations is taken into account by Monte Carlo simulation, while moving-average sample mean estimators are used to reduce the number of simulation runs required. Preliminary numerical results are also given.","2013","2016-04-04 17:51:10","2016-04-04 17:51:10","","144-152","","","","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/3N8WGRTB/display.html","","","Berth planning; Port logistics; Simulation optimization; statistical selection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12th International Conference on Modeling and Applied Simulation, MAS 2013, Held at the International Multidisciplinary Modeling and Simulation Multiconference, I3M 2013","","","","","","","","","","","","","","",""
"WPGF9834","journalArticle","2005","Sundt, T.M.","Technology insight: Randomized trials of off-pump versus on-pump coronary artery bypass surgery","Nature Clinical Practice Cardiovascular Medicine","","1743-4297","10.1038/ncpcardio0190","","Coronary artery bypass grafting has proven a remarkably effective treatment for occlusive coronary artery disease, with demonstrable impact on both symptoms and survival. As conducted traditionally, cardiopulmonary bypass is required, and a global myocardial ischemic insult imposed with aortic occlusion under the protection of cardioplegic arrest. Despite the remarkable success of this approach, concerns over the systemic effects of bypass, including neurologic sequelae as wen as ischemic myocardial injury, have stimulated development of techniques and technology to perform coronary bypass'off-pump'. This technique obviates the need for the bypass machine and imposes only brief regional ischemia during construction of each individual anastomosis. Despite enthusiastic support by a devoted cohort of surgeons, and a host of nonrandomized retrospective studies demonstrating an apparent benefit to the off-pump technique, the technique has not been universally adopted. How can there be such controversy over what appears to be a superior approach? In part, many surgeons are concerned that the greater technical difficulty of the technique will impact long-term results adversely. There is also uncertainty with regard to the actual advantage of off-pump coronary artery bypass over the tried-and-true methods. Surgeons recognize that the results of any surgical series are particularly subject to the influence of subtle selection biases. Accordingly, prospective randomized studies add particular value to the debate. It is the aim of this review to examine the evidence for off-pump coronary artery bypass critically, from a surgeon's perspective, with particular emphasis on knowledge derived from a representative selection of published prospective randomized studies.","2005","2016-04-04 17:48:05","2016-04-04 17:48:05","","261-268","","5","2","","","Technology insight","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/29I2KQQ8/display.html","","","Coronary artery bypass grafting; Coronary artery disease; Neurologic dysfunction; Off-pump coronary artery bypass; Randomized trial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6VCX9D5","journalArticle","2014","Romeijnders, W.; Stougie, L.; van, der Vlerk","Approximation in two-stage stochastic integer programming","Surveys in Operations Research and Management Science","","1876-7354","10.1016/j.sorms.2014.04.001","","Approximation algorithms are the prevalent solution methods in the field of stochastic programming. Problems in this field are very hard to solve. Indeed, most of the research in this field has concentrated on designing solution methods that approximate the optimal solution value. However, efficiency in the complexity theoretical sense is usually not taken into account. Quality statements mostly remain restricted to convergence to an optimal solution without accompanying implications on the running time of the algorithms for attaining more and more accurate solutions.However, over the last thirty years also some studies on performance analysis of approximation algorithms for stochastic programming have appeared. In this direction we find both probabilistic analysis and worst-case analysis.Recently the complexity of stochastic programming problems has been addressed, indeed confirming that these problems are harder than most deterministic combinatorial optimization problems. Polynomial-time approximation algorithms and their performance guarantees for stochastic linear and integer programming problems have received increasing research attention only very recently.Approximation in the traditional stochastic programming sense will not be discussed in this chapter. The reader interested in this issue is referred to surveys on stochastic programming, like the Handbook on Stochastic Programming by Ruszczyński and Shapiro (2003) or the textbooks by Birge and Louveaux (1997), Kall and Wallace (1994), Prékopa (1995), and Shapiro etal. (2009). We concentrate on the studies of approximation algorithms in relation to computational complexity theory.With this survey we intend to give a flavor of the type of results existing in the literature on approximation algorithms in two-stage stochastic integer programming rather than a complete overview of the literature on the subject. We do so by exhibiting a representative selection of results, which we present in full detail. While presenting them we do not refer to the literature; these references, together with pointers to other relevant work in this field of research, are given in an extensive notes section at the end of the survey. © 2014 Elsevier Ltd.","2014","2016-04-04 17:48:05","2016-04-04 17:48:05","","17-33","","1","19","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/UQST8N3H/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4NNM2PG","conferencePaper","2015","Dang, C.; Al-Qizwini, M.; Radha, H.","Representative selection for big data via sparse graph and geodesic Grassmann manifold distance","","978-1-4799-8297-4","","10.1109/ACSSC.2014.7094591","","This paper addresses the problem of identifying a very small subset of data points that belong to a significantly larger massive dataset (i.e., Big Data). The small number of selected data points must adequately represent and faithfully characterize the massive Big Data. Such identification process is known as representative selection [19]. We propose a novel representative selection framework by generating an ℓ<inf>1</inf> norm sparse graph for a given Big-Data dataset The Big Data is partitioned recursively into clusters using a spectral clustering algorithm on the generated sparse graph. We consider each cluster as one point in a Grassmann manifold, and measure the geodesic distance among these points. The distances are further analyzed using a min-max algorithm [1] to extract an optimal subset of clusters. Finally, by considering a sparse subgraph of each selected cluster, we detect a representative using principal component centrality [11]. We refer to the proposed representative selection framework as a Sparse Graph and Grassmann Manifold (SGGM) based approach. To validate the proposed SGGM framework, we apply it onto the problem of video summarization where only few video frames, known as key frames, are selected among a much longer video sequence. A comparison of the results obtained by the proposed algorithm with the ground truth, which is agreed by multiple human judges, and with some state-of-the-art methods clearly indicates the viability of the SGGM framework. © 2014 IEEE.","2015","2016-04-04 17:48:05","2016-04-04 17:48:05","","938-942","","","2015-April","","","","","","","","","","English","","","Scopus","","Scopus","","DOI: 10.1109/ACSSC.2014.7094591","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/XREIPPJ9/display.html","","","geodesic Grassmann manifold distance; principal component centrality; sparse graph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conference Record - Asilomar Conference on Signals, Systems and Computers","","","","","","","","","","","","","","",""
"ZAE9THWW","journalArticle","2012","Starrfelt, J.; Kokko, H.","Bet-hedging-a triple trade-off between means, variances and correlations","Biological Reviews","","1464-7931","10.1111/j.1469-185X.2012.00225.x","","In unpredictably varying environments, strategies that have a reduced variance in fitness can invade a population consisting of individuals that on average do better. Such strategies 'hedge their evolutionary bets' against the variability of the environment. The idea of bet-hedging arises from the fact that appropriate measure of long-term fitness is sensitive to variance, leading to the potential for strategies with a reduced mean fitness to invade and increase in frequency. Our aim is to review the conceptual foundation of bet-hedging as a mechanism that influences short- and long-term evolutionary processes. We do so by presenting a general model showing how evolutionary changes are affected by variance in fitness and how genotypic variance in fitness can be separated into variance in fitness at the level of the individuals and correlations in fitness among them. By breaking down genotypic fitness variance in this way the traditional divisions between conservative and diversified strategies are more easily intuited, and it is also shown that this division can be considered a false dichotomy, and is better viewed as two extreme points on a continuum. The model also sheds light on the ideas of within- and between-generation bet-hedging, which can also be generalized to be seen as two ends of a different continuum. We use a simple example to illustrate the virtues of our general model, as well as discuss the implications for systems where bet-hedging has been invoked as an explanation. © 2012 The Authors. Biological Reviews © 2012 Cambridge Philosophical Society.","2012","2016-04-04 17:51:10","2016-04-04 17:51:10","","742-755","","3","87","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/FJ9UUCVN/display.html","","","Bet-hedging; Diversification; Environmental variability; Fitness; Uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBN3UWF5","journalArticle","2010","Vignes, B.; Aadnøy, B.S.","Well-integrity issues offshore Norway","SPE Production and Operations","","1930-1855","","","A number of serious well failures in recent years led to investigations of well-integrity issues. The Petroleum Safety Authority Norway (PSA) performed a pilot well-integrity survey based on supervisory audits and requested input from seven operating companies, 12 preselected offshore facilities, and 406 wells. The wells were a representative selection of production and injection wells with variation in both age and development categories. The pilot project indicates that 18% of the wells in the survey have integrity failure, issues, or uncertainties, and 7% of these are shut in because of well-integrity issues. The selection of wells and the companies indicate that the statistics are representative. The well incidents in the past and the results of the pilot well-integrity survey revealed that the industry needs to increase focus on barrier philosophy. Control of barrier status is an important health, safety, and environment (HSE) factor to avoid major incidents caused by unintentional leaks and well-control situations. Knowledge of well-integrity status at all times enables the companies to take the right actions in a proactive manner to prevent incidents. The paper presents the results and the conclusions from the pilot survey. In addition, a number of technical well failures will be presented, identifying critical elements such as corrosion, leaks, and operational factors. In particular, the understanding of barrier regulations, standards, and implementation was found to be inadequate. Copyright © 2010 Society of Petroleum Engineers.","2010","2016-04-04 17:48:05","2016-04-04 17:48:05","","145-150","","2","25","","","","","","","","","","English","","","Scopus","","Scopus","","","","/home/gschardong/.zotero/zotero/nah1hk19.default/zotero/storage/FTIUW2WQ/display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
